url,page_name,section_title,text_chunk
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 154),"Der er en forudsætning, at der med tilladelsen ikke sker en ændring af prøvens niveau.
Stk. 2."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 155),"Hvor det af målbeskrivelserne for en prøve fremgår, at der ved bedømmelsen af prøven også lægges vægt på den studerendes stave- og formuleringsevne, kan studienævnet dispensere herfra for studerende, der kan dokumentere en relevant specifik funktionsnedsættelse.
Stk. 3."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 156),"Studerende, der ønsker tilladelse til at aflægge en prøve på særlige vilkår efter stk. 1, eller at få dispensation efter stk."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 157),"2, skal senest 2 måneder inden prøvens afholdelse indsende ansøgning herom til studiesekretariatet via
dispensation.cbs.dk​
.
Afholdelse af virtuelle prøver og prøver i udlandet
§ 23.
Universitetet kan afholde mundtlige prøver som virtuelle prøver.
Stk. 2."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 158),"Studieleder træffer afgørelse om, hvorvidt en mundtlig stedprøve prøve grundet særlige omstændigheder skal afholdes virtuelt.
Stk. 3."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 159),"Ved afholdelse af virtuelle prøver gælder CBS’ regler om online mundtlige prøver.
§ 23a.
Universitetet kan afholde en prøve på en dansk repræsentation eller andre steder i udlandet, når det er begrundet i, at den studerende af praktiske eller økonomiske grunde ikke kan deltage i en prøve i Danmark, og når den studerende og vedkommende prøvested er indforstået hermed."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 160),"Afholdelse af danske prøver i udlandet skal finde sted efter eksamensbekendtgørelsens regler i øvrigt.
Stk. 2. Studieleder træffer afgørelse om hvorvidt prøven kan afholdes i udlandet og udpeger eller godkender personer, som skal forestå den praktiske afvikling af prøven i udlandet.
Stk. 3."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 161),"Universitetet afholder de særlige udgifter, der er forbundet med prøvens afholdelse i udlandet.
Stk. 4. Ved afholdelse af prøver på danske repræsentationer i udlandet finder bekendtgørelse om betaling for tjenestehandlinger i udenrigstjenesten anvendelse.
Stk. 5."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 162),"Universitetet kan lade den studerende helt eller delvist betale de udgifter, som universitetet har afholdt i forbindelse med prøvens afholdelse."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 163),"Det er en betingelse, at den studerende forud skriftligt har erklæret sig villig til at betale de pågældende udgifter på grundlag af et af universitetet meddelt skøn over beløbets forventede størrelse. Universitetet kan betinge prøvens afholdelse af, at beløbet forudbetales.
Stk. 6."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 164),"For afholdelse af prøver i udlandet gælder betingelserne og bestemmelserne i CBS’ retningslinjer for afholdelse af prøver i udlandet
.
Bedømmelse
§ 24.
Prøverne er enten interne eller eksterne:
Interne prøver bedømmes af en eller flere undervisere (eksaminatorer) udpeget af universitetet blandt underviserne på universitetet eller ved andre universiteter med samme eller beslægtede uddannelser.
Eksterne prøver bedømmes af eksaminator(erne) og én censor der er beskikket af Uddannelses- og Forskningsstyrelsen (ekstern censor).
Stk."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 165),"2.  Det fremgår af eksamensbestemmelserne for de enkelte prøver, hvorvidt de er interne eller eksterne, jf. link i § 5.
Stk. 3. Ved bedømmelsen af prøverne gives bedømmelse efter bestemmelserne i karakterbekendtgørelsen.
Stk. 4."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 166),"Bedømmelsen af obligatoriske godkendelsesopgaver eller undervisningsdeltagelse, jf."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 167),"§ 13, foretages af underviseren/underviserne ved den pågældende undervisning, og der anvendes bedømmelsen ""Godkendt""/""Ikke godkendt"".
Meddelelse af bedømmelse
§ 25.
Ved prøver hvor bedømmelsen ikke meddeles umiddelbart efter prøvens afholdelse, skal bedømmelsen være offentliggjort senest 4 uger efter prøvens afholdelse, jf."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 168),"dog stk. 2. I beregningen af de 4 uger indgår juli måned ikke.
Stk. 2. Ved bachelorprojekter, kandidatspecialer og masterprojekter skal bedømmelsen være meddelt senest 6 uger efter, at projektet/specialet er indleveret til bedømmelse.
Stk. 3. Studielederen kan fravige den i stk."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 169),"1-2 fastsatte frist, hvis der foreligger særlige omstændigheder."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 170),"Hvis bedømmelsen ikke kan gennemføres inden for den fastsatte frist, skal den studerende hurtigst muligt underrettes herom med en begrundelse herfor og oplysning om, hvornår bedømmelsen bliver meddelt.
Regler om beståkrav og prøveforsøg
§ 26.
Hver prøve skal bestås for sig."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 171),"For at bestå en prøve skal den studerende have opnået bedømmelsen 02 eller ”Bestået”.
Stk. 2. Hver prøve kan tages om for sig. Dog kan beståede prøver ikke tages om.
Stk. 3."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 172),"Består en prøve af flere delprøver, er karakteren gennemsnittet af delkaraktererne afrundet til nærmeste karakter i karakterskalaen, jf. dog stk. 4. Der rundes op, hvis gennemsnittet ligger midt imellem to karakterer.
Stk. 4."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 173),"Hvis delkaraktererne tæller med forskellig vægt, er det angivet i prøveoversigten i § 5. I så fald er den samlede karakter summen af de enkelte karakterer, hver multipliceret med karakterens vægt, divideret med summen af vægtene og herefter afrundet til nærmeste karakter i karakterskalaen."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 174),"Der rundes op, hvis gennemsnittet ligger midt imellem to karakterer.
Stk. 5. Er prøven opdelt i delprøver, kan hver delprøve tages om for sig. Dog kan beståede delprøver samt ikke-beståede delprøver, der indgår i beståede prøver, ikke tages om.
Stk. 6. Evt."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 175),"krav om at der ved en eller flere delprøver skal være opnået mindst en bestemt karakter i skalaen, fremgår af § 7."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 176),"Hvis der ikke er fastsat sådanne regler i § 7, skal blot den samlede prøve bestås, hvorfor en delprøvekarakter på -03 eller 00 kan indgå i de endelige delkarakterer, såfremt udregningen af den samlede karakter efter stk. 4 resulterer i minimum 02.
Stk. 7."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 177),"Når der er tale om et valgfag med delprøver, så er det beståreglerne for det konkrete valgfag, der gælder.
Stk. 8. Beregningen af det samlede karaktergennemsnit for uddannelsen sker på baggrund af de i prøveoversigten i § 5 angivne vægte.
Stk. 9."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 178),"Ved fornyet deltagelse i prøver eller anden form for bedømmelse er den højest opnåede karakter gældende, jf. dog § 42 i eksamensbekendtgørelsen.
§ 27.
En studerende har 3 prøveforsøg til at bestå en prøve, jf. dog § 16, stk. 3, og § 27, stk. 2."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 179),"Studienævnet kan tillade yderligere forsøg, hvis der foreligger usædvanlige forhold. I vurderingen af, om der foreligger usædvanlige forhold, kan spørgsmålet om studieegnethed ikke indgå.
Stk. 2. Den studerende skal deltage i 3."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 180),"prøveforsøg i et fag, der ikke længere udbydes, senest 16 måneder efter at undervisningen i faget er afsluttet.
Stk. 3. En studerende, der anden gang skal have sin undervisningsdeltagelse bedømt, kan forlange at aflægge prøve i stedet."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 181),"Undervisningsdeltagelse, hvortil der er knyttet praktiske øvelser, kan dog ikke erstattes af en prøve.
Eksamensbevis
§ 28.
CBS udsteder eksamensbevis for gennemført uddannelse i overensstemmelse med kravene hertil i eksamensbekendtgørelsens § 51."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 182),"Beviset skal være afsendt til den færdiguddannede senest 2 måneder efter, at bedømmelsen af den afsluttende prøve er meddelt. I beregningen af de 2 måneder indgår juli måned ikke.
Stk. 2."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 183),"Studerende, der forlader uddannelsen uden at have gennemført denne, har ret til at få dokumentation for de beståede dele af uddannelsen med angivelse af ECTS-point og bogstav efter ECTS-skalaen.
Orlov
§ 29.
En studerende kan få orlov fra uddannelsen begrundet i personlige forhold."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 184),"Om de nærmere regler for at få orlov samt de bestemmelser, der gælder for studerende på orlov, henvises til
Regler om orlov for studerende ved bachelor- og kandidatuddannelser på CBS.
Studieordning
§ 30.
Studieordningen og diverse regelsæt, der henvises til i denne studieordning, er tilgængelige på CBS’ hjemmeside, nærmere bestemt på hhv.
studieordninger.cbs.dk
og i
den studieadministrative regelsamling (SAR)
.
Dispensation fra studieordningen
§ 31.
Universitetet kan, hvis der foreligger usædvanlige forhold, dispensere fra de regler i studieordningen, der alene er fastsat af universitetet.
Stk."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 185),2.
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 186),"Dispensation fra studieordningen, der forudsætter dispensation fra en bekendtgørelse, kan indbringes for Uddannelses- og Forskningsstyrelsen.
Merit
§ 32.
Beståede uddannelseselementer i uddannelsen ved et andet universitet ækvivalerer tilsvarende uddannelseselementer omfattet af denne studieordning.
Stk."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 187),"2. Studienævnet kan godkende, at beståede uddannelseselementer fra en anden dansk eller udenlandsk uddannelse på samme niveau træder i stedet for uddannelseselementer, der er omfattet af denne studieordning.
Stk. 3. Afgørelser efter stk."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 188),"1 og 2 træffes på grundlag af en faglig vurdering.
§ 33.
Studerende, der som en del af uddannelsen ønsker at gennemføre uddannelseselementer ved et andet universitet eller anden videregående uddannelsesinstitution i Danmark eller i udlandet, kan ansøge studienævnet om forhåndsmerit for planlagte uddannelseselementer.
Stk."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 189),2. Godkendelse af forhåndsmerit efter stk.
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 190),"1 kan kun gives, hvis den studerende i forbindelse med ansøgningen om forhåndsmerit forpligter sig til, når de forhåndsmeriterede uddannelseselementer er gennemført, at fremsende den fornødne dokumentation for, hvorvidt uddannelseselementerne er bestået eller ikke bestået, til hjemuniversitetet."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 191),"Desuden skal den studerende give sit samtykke til, at hjemuniversitetet kan indhente de nødvendige oplysninger hos værtsinstitutionen, hvis den studerende ikke selv kan fremskaffe dokumentationen.
Stk. 3."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 192),"Når der foreligger dokumentation for, at de forhåndsmeriterede uddannelseselementer er beståede, godkender hjemuniversitetet administrativt, at disse meriteres ind i uddannelsen ved universitetet.
Stk. 4."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 193),"Efter forslag fra den studerende kan universitetet i de tilfælde, hvor de forhåndsmeriterede uddannelseselementer f.eks. ikke udbydes, foretage ændringer i forhåndsmeritten efter stk. 1. Den studerende har ansvaret for og initiativpligten til at sammensætte forslag til studieplan."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 194),"Universitetet yder faglig støtte, hvis den studerende efterspørger dette. Studienævnsformanden kan i særlige tilfælde godkende ændringer i studienævnets afgørelser om forhåndsmerit.
Stk. 5. Afgørelser efter stk. 1 og 4 træffes på grundlag af en faglig vurdering.
Stk. 6."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 195),"Et kandidatspeciale, der danner grundlag for en betegnelse i én kandidatuddannelse, kan ikke meritoverføres til en ny betegnelse i en anden kandidatuddannelse.
§ 34.
Uddannelseselementer, der ønskes overført fra andre uddannelser, overføres med udgangspunkt i den normerede studiebelastning angivet i ECTS-point fastsat i vedkommende studieordning."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 196),"Der kan, af hensyn til uddannelsens opbygning, forekomme afvigelser mellem det ækvivalerende antal ECTS-point og det reelt overførte, idet uddannelsens samlede ECTS-point skal resultere i det i § 1, stk. 1, angivne antal ECTS-point.
Stk. 2."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 197),"Hvis det pågældende uddannelseselement er bedømt efter 7-trins-skalaen eller 13-skalaen ved den uddannelsesinstitution, hvor prøven er aflagt, og hvis det ækvivalerer eller træder i stedet for et uddannelseselement, der efter eksamensbestemmelserne i denne studieordning bedømmes efter 7-trins-skalaen, overføres karakteren, der, hvis den er givet efter 13-skalaen, konverteres til 7-trins-skalaen."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 198),"I alle andre tilfælde overføres bedømmelsen som ”Bestået”. Ved overførsel som ”Bestået” indgår den pågældende prøve ikke i beregningen af karaktergennemsnittet.
§ 35.
Ansøgning om merit eller forhåndsmerit indsendes til studienævnet via merit.cbs.dk."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 199),"Se vejledning om ansøgning om merit på studenterintranettet.
Stk. 2. Vedrørende klager over meritafgørelser, se kapitel 3.
Kapitel 3: Klager
Klager over prøver m.v.
§ 36.
En studerende har adgang til at indgive klage over prøver og anden bedømmelse."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 200),"Om de nærmere regler for at indgive en begrundet klage, herunder de fastsatte tidsfrister, henvises til reglerne i kapitel 9 i eksamensbekendtgørelsen og til vejledningen herom på studenterintranettet.
Klager over afgørelser vedrørende merit
§ 37.
Klager over studienævnets afgørelser af, om allerede beståede danske uddannelseselementer kan erstatte dele af uddannelsen (merit) samt klager over studienævnets afgørelser af, om planlagte danske eller udenlandske uddannelseskvalifikationer kan erstatte dele af uddannelsen (forhåndsmerit), kan indbringes for et ankenævn for meritafgørelser, jf."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 201),"bekendtgørelse nr. 826 af 16. juni 2023 om merit i universitetsuddannelser (meritbekendtgørelsen).
Stk. 2. Fristen for indgivelse af klage er 2 uger fra den dag, afgørelsen er meddelt den pågældende. Klagen stiles til Ankenævnet for meritafgørelser, men indgives til rektor for CBS."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 202),"Den begrundede klage sendes til CBS Legal, Solbjerg Plads 3, 2000 Frederiksberg. Klagen kan ligeledes fremsendes til: legal@cbs.dk. CBS har mulighed for at behandle ansøgningen igen. Såfremt afgørelsen fastholdes, videresender CBS klagen til Ankenævnet for meritafgørelser ledsaget af en udtalelse."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 203),"CBS giver klageren lejlighed til at kommentere udtalelsen, indenfor en frist på 1 uge. Evt. kommentarer medsendes til nævnet."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 204),"Ankenævnet for meritafgørelser træffer den endelige administrative afgørelse.
§ 38.
Klager over studienævnets afgørelser af, om allerede beståede udenlandske uddannelseskvalifikationer kan erstatte dele af uddannelsen (merit), kan indbringes for Kvalifikationsnævnet, jf. lov nr. 579 af 1."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 205),"juni 2014 om vurdering af udenlandske uddannelseskvalifikationer m.v.
Stk. 2. Fristen for indgivelse af klage er 4 uger fra den dag, afgørelsen er meddelt den pågældende. Klagen stiles til Kvalifikationsnævnet, men indgives til rektor for CBS."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 206),"Den begrundede klage sendes til CBS Legal, Solbjerg Plads 3, 2000 Frederiksberg. Klagen kan ligeledes fremsendes til: legal@cbs.dk. CBS har mulighed for at behandle ansøgningen igen. Såfremt afgørelsen fastholdes, videresender CBS klagen til Kvalifikationsnævnet ledsaget af en udtalelse."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 207),"CBS giver klageren lejlighed til at kommentere udtalelsen, indenfor en frist på 1 uge. Evt. kommentarer medsendes til nævnet."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 208),"Kvalifikationsnævnet træffer den endelige administrative afgørelse.
Klager over andre afgørelser
§ 39.
Klager over studienævnets eller studielederens afgørelser i henhold til denne studieordning kan indbringes for Uddannelses- og Forskningsstyrelsen, når klagen vedrører retlige spørgsmål."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 209),"Fristen for at indgive en klage er 2 uger fra den dag, afgørelsen er meddelt den pågældende. Klagen stiles til styrelsen, men indgives til rektor for CBS."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 210),"Den begrundede klage sendes til CBS Legal, Solbjerg Plads 3, 2000 Frederiksberg. Klagen kan ligeledes fremsendes til: legal@cbs.dk. CBS videresender klagen til styrelsen – ledsaget af en udtalelse. CBS giver klageren lejlighed til indenfor en frist af mindst en uge at kommentere denne udtalelse."
https://studieordninger.cbs.dk/2024/kan/1157,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation,Cand.merc.(kom.) - kandidatuddannelsen i erhvervsøkonomi og virksomhedskommunikation (Part 211),"Klagerens eventuelle kommentarer medsendes til styrelsen.
Stk. 3."
