url,page_name,section_title,text_chunk
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-finance-applied-economics-and-finance-candoecon,MSc in Economics and Finance - Applied Economics and Finance (cand.oecon.),About the programme (Part 9),"Read about everything you need to know as an international student studying at CBS on For internationals > Academic information Career What gets you the job?This programme will give you a strong understanding of finance and economics which can be applied to any job where the ability to raise, allocate and manage finances is central. You will also learn to perform quantitative analysis, use mathematical tools and econometric models for empirical data analysis. Career opportunitiesThe majority of graduates find employment in financial institutions. For instance as financial analysts working in a mutual or pension fund, performing evaluations of market developments and advising on how best to make investments.Some will work in consulting. As a consultant you can help companies tackle various problems. For instance if a company is not performing well in a certain market and needs to find out why. Others will find work in larger companies within corporate finance where you could help make analyses for investments and financial decisions, and find ways of maximising shareholder value."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-finance-applied-economics-and-finance-candoecon,MSc in Economics and Finance - Applied Economics and Finance (cand.oecon.),About the programme (Part 10),"But the financial and quantitative skills acquired in the AEF programme can also lead to jobs in a broad range of other areas, like public institutions or international organisations. Competence profileIn the competence profile you can read more about the purpose of the programme and the competencies you achieve in the programme: Competence profile for MSc in Economics and Finance - Apllied Economics and Finance"
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-finance-applied-economics-and-finance-candoecon,MSc in Economics and Finance - Applied Economics and Finance (cand.oecon.),Course overview,1st semester 2nd semester 3rd semester 4th semester Electives / Exchange / CEMS(30 ECTS) Master's thesis(30 ECTS)
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments,Meet the students,Click on the students to learn more about what it is like to be a student at FIN
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments,Come to Open Days in 2026,"You get the chance to hear about the different programmes, talk to students, and learn more about the admission process. Read more about Open Days"
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments,Join admission info meetings,Join the admission info meeting and get answers to all your questions. Read more about the info meetings
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments,Contact,"If you have questions concerning content of the programme, the study environment or admission to CBS graduate programmes, you are welcome to contact us. Find the relevant contact information."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments,MSc in Economics and Business Administration - Finance and Investments,"You will develop a deep understanding of the structure and workings of financial markets and financial institutions. Building on relevant quantitative and IT skills, you will learn to master state-of-the-art theoretical and empirical models for investment decisions and for the pricing and risk management of stocks, bonds, and derivative securities."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments,About the programme (Part 1),"Financial instruments and investmentsYou will be trained in analysing stocks, bonds, and derivative securities using prevalent models for pricing and risk management. Investors form portfolios of different securities, and you will learn analytical tools for selecting portfolios optimally. The risk-return trade-off is essential to investments, and modern finance focuses on identifying relevant risk measures and the risk premia investors can obtain by exposing themselves to the various sources of risk. You will see theoretical models of the risk-return trade-off, but also empirical studies of the observed risk-return relation. Financial industry and marketsYou will obtain a solid knowledge of the different players in financial markets. Companies use financial markets for raising capital, for short-term liquidity and risk management, and as a source of information for internal decisions related to capital budgeting and corporate governance. Households interact with financial markets when saving and investing for retirement or other purposes and when taking mortgages and other loans."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments,About the programme (Part 2),"Banks and other financial institutions act as intermediaries facilitating transactions and the efficient allocation of capital among corporations and households, but they also act in their own behalf as large profit-seeking and risk-taking market players and are therefore heavily regulated by society. You will learn about the financial decisions of companies, households, and financial institutions and the influence these decisions have on financial markets. Analytical and communicative skillsThe understanding and applications of both theoretical models and empirical methods in finance require specialized skills in mathematics, statistics, and IT. By nature, financial models build on tools and concepts from probability theory and statistics in order to represent the uncertainty which is so crucial for financial decisions. Computer-based quantitative software is wide-spread in the financial industry as it expedites the applications of the often quite complex models. The programme provides you with sufficient training of the necessary abilities both in a dedicated first-semester course and integrated in other courses whenever relevant."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments,About the programme (Part 3),"Communicative skills are developed through shorter assignments and longer written reports, as well as both oral and written exams."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments, (Part 1),"Customise your programme During the programme, you have various opportunities to create your own academic profile. ElectivesOn the 3rd semester, you can choose to study courses of your specific interest. CBS offers a large number of electives within a wide range of topics. You can also choose to take electives at other Danish universities. The electives you choose have to be relevant for your programme. See the current selection of CBS electives on Single courses and electives - Master MinorOn the 3rd semester, you can also choose to study a so-called minor. A minor is a package of electives within a specific academic area. Typically, it consists of 3 courses. By taking a minor, you strengthen your competences within a specific area of interest, and you can use it to qualify for specific jobs or industries. See the current selection of CBS minors on Minors ExchangeMany students choose to go on exchange on their 3rd semester; usually at one of CBS’ more than 300 partner universities. When you go on exchange through CBS, you do not have to pay for the teaching at the foreign university (with a few exceptions), and you can bring your SU (student grant)."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments, (Part 2),"Find a list of all CBS partner universities here Academic internship You can choose to replace some of your electives with a so-called academic internship. The academic internship consists of an internship period at a company, which is then completed with a project report. You can do the internship at a company in Denmark or abroad. When doing an internship you get the opportunity to relate theory to practice and reflect on the academic training you receive at CBS in a practical setting. Therefore, the project report and work assignments during your internship have to be relevant to your study programme. CEMS - Master in International Management programmeOn FIN, you can apply for the CEMS - Master in International Management programme. CEMS MIM is a double degree programme, which gives you the opportunity to add a second degree in international management to your CBS degree. This means that you will get both the MSc degree and the CEMS in International Management degree. CEMS is a 1-year programme, which you study in combination with your CBS degree in your 3rd and 4th semester. Part of it takes place at one of the other CEMS universities abroad."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments, (Part 3),"Learn more about CEMS / Master in International Management Master's thesisYour 2nd year is completed with a master's thesis. You choose the topic you want to write about, which allows you to focus on a specific topic of your interest. Typically, you write your master's thesis with a fellow student. What to consider Finance is a quantitative disciplineCompared to most other areas in business and social sciences, finance is a quantitative discipline drawing upon economics, mathematics, statistics, and IT. This is necessarily so. Simply stated, the price of a financial security depends on its future cash flow, and this cash flow is typically unknown. Therefore, potential investors need to consider both the timing and the riskiness of the future cash flows. To quantify the risks, we need probabilities. We need economic arguments to choose the appropriate discount rates in order to determine the present value. To learn from historical data and test our models, we need statistics, and to work on large data sets we need IT. More generally, companies and households making financing and investment decisions have to determine and maximize the values of different choices."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments, (Part 4),"Financial institutions and companies have to understand and price complex financial products and assess their riskiness. These key tasks require quantitative methods and the use of computer programs, such as Excel. Have a strong interest in finance and investmentsTo be a good match for this programme, you should have a strong interest in finance and investments, but also be prepared to use mathematics, statistics, and IT tools extensively. Your background in these fields should correspond to that of a BSc. degree in business administration from CBS and you should be willing to apply and strengthen those quantitative skills during the Finance and Investments programme. However, we emphasize that the focus is on analysing and modelling concrete financial problems and finding and understanding the solution. The focus is not on the abstract mathematics behind the solution method. The economic intuition supporting the derived results is developed, and real-life applications are illustrated and discussed throughout."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments, (Part 5),"Furthermore, the programme provides a solid understanding of financial markets, financial institutions and their regulatory environment, households and non-financial companies, as well as financial accounting rules and practices. The programme is therefore distinctively different from specialized programmes in mathematical or quantitative finance/economics offered by other business schools and universities. Studying in EnglishIf you do not have a bachelor’s degree taught in English, we recommend that you read more about what to consider before applying for an English taught programme. Read more about Teaching and literature in English on Teaching and working methods. Study environment Student life at CBSStudying at CBS is much more than just preparing for and going to classes. At CBS, there are more than 20,000 students with different backgrounds and nationalities. Teamwork is an essential part of studying at CBS both in classes and in extracurricular activities. With more than 100 student organisations, you also have plenty of opportunities to engage and connect with students across programmes and classes."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments, (Part 6),"Learn more about the vibrant student life at CBS, the student organisations, and the international environment on Student life For internationalsIf you are an international student, we have gathered a lot of information about what it is like to be an international student at CBS and how you can prepare for life in Denmark. Read more on For internationals Teaching The programme uses a variety of teaching methods and evaluation formats. Most courses consist of both lectures and supporting exercise classes in which students are divided into smaller groups to facilitate student-teacher interaction and class discussions. Students are expected to meet well-prepared for all classes and to participate actively in discussions. The course in Quantitative Methods focuses on hands-on financial problem solving using Excel and related computational tools with background lectures being available online. Quantitative analysis and the use of computer software tools will be integrated in the individual courses wherever meaningful. Some courses involve assignments where students write short reports based on their analysis of concrete problems with subsequent feedback from a professor or teaching assistant."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments, (Part 7),"In some courses guest lecturers are invited to give perspectives on a given topic from a relevant company or industry. The business project and the master’s thesis train the student in analysing specific, complex finance problems of practical interest using a scientific approach and the concepts and methods introduced in the courses, as well as presenting and communicating the results of such an analysis in the form of a written report. Read more on Teaching and working methods Exams Most exams are four-hour written open-book exams with access to a computer, but there is also an individual oral exam based on a 72-hour take-home group assignment. Read more on Exams at CBS Time consumptionYou should know that it is demanding to study in a graduate programme, and both the curriculum and workload is significantly higher than at bachelor level. If you are studying on a full-time graduate programme, you should expect spending approximately 37 hours on average on your studies each week. The workload will vary during the year. The time leading up to assignment submissions and exams can be hectic, and you can easily work more than 40 hours a week in this period."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments, (Part 8),"Preparing for oral exams can be especially time consuming, because you have to be able to explain and discuss the covered concepts and theories and learn things by heart. Read more on Teaching and working methods Student jobMost programmes are quite flexible in terms of combining studies with a student job. Most students work a maximum of 15 hours a week in order to have sufficient time for their studies. Studying in Denmark - for internationalsIf this is your first time studying in Denmark, you may find teaching and exam formats, the grading scale and the academic calendar very different from what you are used to. Read about everything you need to know as an international student studying at CBS on For internationals > Academic information What gets you the job?As a graduate from FIN you will have a strong understanding of the securities traded in financial markets, how companies and households interact with financial markets, and how financial institutions operate and are regulated. You will know state-of-the-art models for asset pricing, company valuation, and investment decisions, as well as statistical methods for estimating inputs to models and for testing the validity of theories."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments, (Part 9),"You will be capable of implementing relevant models and methods on computers. In short, you will be able to competently analyse and solve real-life problems pertaining to finance and investments and also able to clearly communicate the results of your analysis. Career opportunitiesWe expect most graduates from FIN to find employment in banks, pension funds, mutual funds, insurance companies, and other companies and institutions operating in financial markets. The graduates are particularly qualified for positions demanding both excellent analytical skills and a solid understanding of the securities and players in financial markets. This is the case for many jobs in financial market analysis, capital management, risk management, investment banking, and financial asset trading. The graduates should also be attractive for central banks, regulatory authorities, and international organisations within finance and economics such as the International Monetary Fund, the Bank for International Settlements, or the European Union. Competence profileIn the competence profile you can find more information about the various competences you achieve on the programme: Competence profile for FIN"
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-investments,MSc in Economics and Business Administration - Finance and Investments,COURSE OVERVIEW,"1st semester 2nd semester 3rd semester 4th semester Quantitative Methods(7,5 ECTS) Financial Intermediation(7,5 ECTS) Electives / Exchange /Internship/ CEMS(30 ECTS) Master's thesis(30 ECTS) Corporate Finance(7,5 ECTS) Investments(7,5 ECTS) Derivatives and Fixed Income(7,5 ECTS) Financial Statement Analysis(7,5 ECTS) Business Project(7,5 ECTS) You can read more about the programme, academic content and exams in the programme regulations for Finance and Investments."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,Meet the students,Click on the students to learn more about what it is like to be a student at FSM
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,Come to Open Days in 2026,"You get the chance to hear about the different programmes, talk to students, and learn more about the admission process. Read more about Open Days"
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,Join admission info meetings,Join the admission info meeting and get answers to all your questions. Read more about the info meetings
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,Contact,"If you have questions concerning content of the programme, the study environment or admission to CBS graduate programmes, you are welcome to contact us. Find the relevant contact information."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,MSc in Economics and Business Administration - Finance and Strategic Management,"Through an understanding of the financial tools, economic organisation and strategic processes of a company, you will learn to provide support for internal decision making, and evaluate the potential risks and outcomes of these decisions."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,About the programme (Part 1),"Finance and financial instrumentsUnderstanding and using financial analysis and instruments is central in this programme. You will learn to interpret key figures for budgeting decisions, but also discus different ways for a company to finance itself and allocate its capital. From here you will develop a deeper understanding of how knowledge of finance can influence strategic decisions and company value. For instance, you will learn how best to design the pricing and payout policy for stocks, or how to apply insight from financial markets in the selection of investment portfolios. You will also be working with tools for calculating and managing financial risk. This will enable you to test and evaluate what potential risk, profit and impact a financial decision will create.Governance and organisationYou will also come to appreciate how insights into the economics of company organisation can be of great value. With this understanding, you will for instance be able to provide an analysis for decisions on how a company should organise itself, how and in what market it should compete, or whether it should make or buy a specific good or service."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,About the programme (Part 2),"In combination with this, you will learn how different structures of ownership or organisation will influence both the finances and the governance of a company. An example of this could be to create incentives and contracts that regulate behaviour and realign the differences in stakeholder interests, while keeping the cost of these transactions to a minimum.Corporate and managerial strategyThe strategic courses will teach you both theoretical and practical approaches to strategic management. This could for example be perspectives on leadership approaches or managerial processes that ensure optimal strategic actions. Through this you will discover that the complexity and paradoxes encountered in the process of strategy formulation, requires more than raw financial data. By learning to incorporate knowledge from all corners of the company, like the organisational learning potentials, logistical challenges or financial insights, you will be able to formulate optimal strategies for global sourcing. For instance, by exploiting the competitive advantage of the company and its suppliers, or by using the advantages of location in various countries to get ahead in the global competition."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,About the programme (Part 3),"Customise your programme During the programme, you have various opportunities to create your own academic profile. ElectivesOn the 3rd semester, you can choose to study courses of your specific interest. CBS offers a large number of electives within a wide range of topics. You can also choose to take electives at other Danish universities. The electives you choose have to be relevant for your programme. See the current selection of CBS electives on Single courses and electives - Master MinorOn the 3rd semester, you can also choose to study a so-called minor. A minor is a package of electives within a specific academic area. Typically, it consists of 3 courses. By taking a minor, you strengthen your competences within a specific area of interest, and you can use it to qualify for specific jobs or industries. See the current selection of CBS minors on Minors ExchangeMany students choose to go on exchange on their 3rd semester; usually at one of CBS’ more than 300 partner universities. When you go on exchange through CBS, you do not have to pay for the teaching at the foreign university (with a few exceptions), and you can bring your SU (student grant)."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,About the programme (Part 4),"Find a list of all CBS partner universities here Academic internshipYou can choose to replace some of your electives with a so-called academic internship. The academic internship consists of an internship period at a company, which is then completed with a project report. You can do the internship at a company in Denmark or abroad. When doing an internship you get the opportunity to relate theory to practice and reflect on the academic training you receive at CBS in a practical setting. Therefore, the project report and work assignments during your internship have to be relevant to your study programme. CEMS - Master in International Management programmeOn FSM you can apply for the CEMS - Master in International Management programme. CEMS MIM is a double degree programme, which gives you the opportunity to add a second degree in international management to your CBS degree. This means that you will get both the MSc degree and the CEMS in International Management degree. CEMS is a 1-year programme, which you study in combination with your CBS degree in your 3rd and 4th semester. Part of it takes place at one of the other CEMS universities abroad."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,About the programme (Part 5),"Learn more about CEMS / Master in International Management Master's thesisYour 2nd year is completed with a master's thesis. You choose the topic you want to write about, which allows you to focus on a specific topic of your interest. Typically, you write your master's thesis with a fellow student. What to consider Different perspectives on management The financial and strategic courses give two very different perspectives on management and decision-making. This is a strength of the programme, but can also be a challenge, as you have to master both the numerical and economic approach of finance, and the qualitative and more comparative approaches of strategy.Interest in both finance and strategyTo be a good match for this programme, you should have a strong interest in both finance and strategy, and have the desire and skill to work with the application of the financial models and theories combined with the complexity of strategic thinking. As far as the financial part of the programme goes, you should be prepared to use your skills in statistics and math from the very beginning of the lectures."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,About the programme (Part 6),"This makes it a good idea to be up to speed in these areas before you start.Mix of theory and applicationThe curriculum is fairly large and academic. The mix of theory and application requires that you should not only apply theory and perform the necessary calculations, but that you should also be able to understand, discuss and explain the relevance of these financial and strategic theories in various contexts. As such, the programme can be seen as consisting of roughly 40% theory comprehension and discussion, and 60% calculations and applications. Studying in EnglishIf you do not have a bachelor’s degree taught in English, we recommend that you read more about what to consider before applying for an English taught programme. Read more about Teaching and literature in English on Teaching and working methods. Study environmentThe programme has an annual intake of about 150 students and roughly half of these are international students. The international students are a mix of people from the Nordic countries, Europe and other parts of the world. The students are usually very ambitious."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,About the programme (Part 7),"At times this can create an atmosphere of competition, but mostly of cooperation, as the students have a strong passion for finance and are eager to use each other for discussing and understanding different aspects of it. FSM students are traditionally active both in and outside the classroom - both when it comes to discussions in class and to student events. Building good social relationships among your fellow students is up to you, but students consider participation in the various activities important as it helps build a strong professional network for the future. Student life at CBSStudying at CBS is much more than just preparing for and going to classes. At CBS, there are more than 20,000 students with different backgrounds and nationalities. Teamwork is an essential part of studying at CBS both in classes and in extracurricular activities. With more than 100 student organisations, you also have plenty of opportunities to engage and connect with students across programmes and classes."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,About the programme (Part 8),"Learn more about the vibrant student life at CBS, the student organisations, and the international environment on Student life For internationalsIf you are an international student, we have gathered a lot of information about what it is like to be an international student at CBS and how you can prepare for life in Denmark. Read more on For internationals Teaching and exams Teaching There is a certain degree of progression between the courses in the first year. In particular Corporate Finance and Strategic Management are essential for understanding the founding concepts, and several of the other courses build on knowledge from these two. Classes are often lectures combined with exercises. For the lectures, the whole cohort is together, but for the exercises the class is usually divided into two or three groups to make better room for questions and discussions. As with all lectures, student interaction is important, and the quality often depends on the attitude of the students and their willingness to participate. Fortunately, there is a good tradition for this in this programme, and students are encouraged to keep it up as this greatly increases the learning output and overall satisfaction."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,About the programme (Part 9),"Read more on Teaching and working methods ExamsThe programme uses a mix of exam types such as written exams, 24-hour cases and essays. In the second semester there is also an extended group project, where you go in more depth with a relevant topic and problem. Read more on Exams at CBS Time consumptionYou should know that it is demanding to study in a graduate programme, and both the curriculum and workload is significantly higher than at bachelor level. If you are studying on a full-time graduate programme, you should expect spending approximately 37 hours on average on your studies each week. The workload will vary during the year. The time leading up to assignment submissions and exams can be hectic, and you can easily work more than 40 hours a week in this period. Preparing for oral exams can be especially time consuming, because you have to be able to explain and discuss the covered concepts and theories and learn things by heart. Read more about Teaching and working methods Student jobMost programmes are quite flexible in terms of combining studies with a student job. Most students work a maximum of 15 hours a week in order to have sufficient time for their studies."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,About the programme (Part 10),"Studying in Denmark - for internationalsIf this is your first time studying in Denmark, you may find teaching and exam formats, the grading scale and the academic calendar very different from what you are used to. Read about everything you need to know as an international student studying at CBS on For internationals > Academic information Career What gets you the job?This programme will give you a strong understanding of finance, as well as an understanding of the limitations of the financial models. This knowledge can be applied to any job where the ability to raise, allocate and manage finances is central. By adding the strategic perspective on this, you get an advantage when making decisions, as you have a broader perspective that takes both financial and non-financial factors as well as the strategic implications into consideration. Career opportunitiesMany graduates find employment in financial institutions. This could be as an analyst or advisor at a brokerage or investment firm, evaluating market developments or making recommendations on whether to buy or sell a particular investment or security.Some will also find job opportunities in consulting."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,About the programme (Part 11),"As a consultant you can help companies tackle a great variety of problems. You could for instance help a company by making an analysis for market entry, or understand the financial implications of different strategic approaches to company expansion or mergers.The financial and strategic skills acquired can also lead to jobs in a broad range of other areas. For instance in international organizations like IMF, EU or in the public sector. Competence profileIn the academic profile you can find more information about the various competences you achieve on the programme: Competence profile for FSM"
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-finance-and-strategic-management,MSc in Economics and Business Administration - Finance and Strategic Management,Course overview,"Electives / Exchange / Internship /CEMS (30 ECTS) Master's thesis (30 ECTS) You can read more about the programme, academic content and exams in the programme regulations for Finance and Strategic Management."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-sales-management,MSc in Economics and Business Administration - Sales Management,Meet the students,Click on the students to learn more about what it is like to be a student at SAM
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-sales-management,MSc in Economics and Business Administration - Sales Management,Come to Open Days in 2026,"You get the chance to hear about the different programmes, talk to students, and learn more about the admission process. Read more about Open Days"
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-sales-management,MSc in Economics and Business Administration - Sales Management,Join admission info meetings,Join the admission info meeting and get answers to all your questions. Read more about the info meetings
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-sales-management,MSc in Economics and Business Administration - Sales Management,Contact,"If you have questions concerning content of the programme, the study environment or admission to CBS graduate programmes, you are welcome to contact us. Find the relevant contact information."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-sales-management,MSc in Economics and Business Administration - Sales Management,MSc in Economics and Business Administration - Sales Management,"SAM offers a blend of digital platform strategies, market analytics, and customer psychology to enhance business performance. You'll develop skills in multi-channel management and learn to integrate sales and marketing strategies for maximum impact. The programme aims to create value for customers by understanding market dynamics and utilising digital tools to integrate sales and marketing effectively"
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-sales-management,MSc in Economics and Business Administration - Sales Management,About the programme (Part 1),"The SAM programme, has a strategic focus on the evolving sales function influenced by digitalisation, AI, and analytics. SAM prepares you for commercial leadership in the dynamic business world. This programme is more than traditional sales; it's about crafting value through innovative strategies and understanding the financial impact of your decisions. Customer Value Analytics and Financial Management At SAM, you'll learn vital skills for commercial leadership, including value creation and understanding financial impacts. The programme focuses on customer-related costs, profitability, and effective value creation methods. This knowledge forms a clear, fact-based foundation for making strategic sales decisions, which are crucial for improving business performance in customer equity, profitability, and lifetime value. For sales and marketing managers, developing advanced financial skills is essential to identify and leverage the financial potential of sales strategies. Entrepreneurial and Innovative Skillset Commercial leaders need to identify new business opportunities and act upon them."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-sales-management,MSc in Economics and Business Administration - Sales Management,About the programme (Part 2),"You will learn how to design your own platform-based company, to solve for instance societal challenges e.g., technological disruptions, inequality, hunger. You will also learn how to pitch your ideas in front of real-life investors. You may even risk starting your own company! You would not be the first to do so. Besides this, you will learn about the latest developments in Generative AI, chatbots, large-language models, digital twins, digital platforms, and how they impact sales and marketing functions. Digital Commercial Strategies and PlatformsThe world is becoming increasingly connected and firms can no longer ignore the impact of data, platforms, and ecosystems when designing their commercial strategies. So, you will learn about the impact of digitalisation and big data on commercial strategies. How managerial mindsets can create and destroy value. And how you can govern customer, employee, and other people’s behaviours to ensure maximal value creation. Additionally, we will provide you with the analytical toolset to collect, clean, analyse, and report about customer and ecosystem data."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-sales-management,MSc in Economics and Business Administration - Sales Management,About the programme (Part 3),"A key focus is on data storytelling, an essential skill for commercial leaders to effectively communicate their decisions to a broad audience."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-sales-management,MSc in Economics and Business Administration - Sales Management, (Part 1),"During the programme, you have various opportunities to create your own academic profile. ElectivesOn the 3rd semester, you can choose to study courses of your specific interest. CBS offers a large number of electives within a wide range of topics. You can also choose to take electives at other Danish universities. The electives you choose have to be relevant for your programme. See the current selection of CBS electives on Single courses and electives - Master. MinorOn the 3rd semester, you can also choose to study a so-called minor. A minor is a package of electives within a specific academic area. Typically, it consists of 3 courses. By taking a minor, you strengthen your competences within a specific area of interest, and you can use it to qualify for specific jobs or industries. See the current selection of CBS minors on Minors ExchangeMany students choose to go on exchange on their 3rd semester; usually at one of CBS’ more than 300 partner universities. When you go on exchange through CBS, you do not have to pay for the teaching at the foreign university (with a few exceptions), and you can bring your SU (student grant). Find a list of all CBS partner universities here."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-sales-management,MSc in Economics and Business Administration - Sales Management, (Part 2),"Academic internshipYou can choose to replace some of your electives with a so-called academic internship. The academic internship consists of an internship period at a company, which is then completed with a project report. You can do the internship at a company in Denmark or abroad. When doing an internship you get the opportunity to relate theory to practice and reflect on the academic training you receive at CBS in a practical setting. Therefore, the project report and work assignments during your internship have to be relevant to your study programme. Academic internshipYou can choose to replace some of your electives with a so-called academic internship. The academic internship consists of an internship period at a company, which is then completed with a project report. You can do the internship at a company in Denmark or abroad. When doing an internship you get the opportunity to relate theory to practice and reflect on the academic training you receive at CBS in a practical setting. Therefore, the project report and work assignments during your internship have to be relevant to your study programme."
https://www.cbs.dk/en/study/graduate/msc-in-economics-and-business-administration-sales-management,MSc in Economics and Business Administration - Sales Management, (Part 3),"CEMS - Master in International Management programmeOn SAM , you can apply for the CEMS - Master in International Management programme. CEMS MIM is a double degree programme, which gives you the opportunity to add a second degree in international management to your CBS degree. This means that you will get both the MSc degree and the CEMS in International Management degree. CEMS is a 1-year programme, which you study in combination with your CBS degree in your 3rd and 4th semester. Part of it takes place at one of the other CEMS universities abroad. Learn more about CEMS / Master in International Management. Master's thesisYour 2nd year is completed with a master's thesis. You choose the topic you want to write about, which allows you to focus on a specific topic of your interest. Typically, you write your master's thesis with a fellow student. A multidisciplinary fieldSales management integrates business acumen, psychology, and strategic analysis. Unlike many other areas in business and social sciences, sales management is not just about understanding strategies or financial details, but also about applying quantitative and qualitative techniques to drive sales performance."
